Time [s], A0
18.992168,264
18.99494,263
18.997716,264
19.000484,263
19.003244,263
19.00602,263
19.008788,262
19.011556,262
19.014332,263
19.017108,260
19.019868,259
19.022636,263
19.025404,265
19.028172,263
19.03094,263
19.033716,263
19.03648,264
19.039252,264
19.042012,263
19.044788,263
19.047556,265
19.050324,263
19.053092,262
19.05586,263
19.05862,264
19.061396,265
19.064172,263
19.066948,267
19.069724,263
19.0725,264
19.07526,262
19.078028,263
19.080804,263
19.083572,263
19.086332,265
19.089108,261
19.091884,262
19.094652,263
19.097424,262
19.100196,263
19.102956,269
19.105732,263
19.1085,262
19.111268,263
19.114048,263
19.11682,264
19.119596,265
19.122364,262
19.125132,263
19.127916,264
19.130692,263
19.133468,261
19.136236,265
19.13902,262
19.141788,263
19.144556,263
19.147332,266
19.150108,265
19.152868,263
19.155644,259
19.158416,264
19.161188,264
19.163964,260
19.16674,263
19.1695,260
19.172268,263
19.175044,263
19.177828,263
19.180612,262
19.18338,263
19.186148,264
19.188924,261
19.191692,263
19.194464,264
19.197236,263
19.200016,266
19.20278,261
19.205556,277
19.208324,264
19.2111,264
19.213876,261
19.216644,263
19.219404,263
19.22218,264
19.224948,263
19.227724,258
19.230492,263
19.233268,263
19.236044,263
19.238812,262
19.24158,262
19.244356,263
19.247132,262
19.2499,267
19.252676,264
19.255448,263
19.258212,262
19.260988,262
19.263756,263
19.266516,264
19.269292,264
19.272068,266
19.274836,263
19.277604,263
19.280372,265
19.28314,262
19.285892,268
19.28866,262
19.291424,263
19.294196,264
19.296972,264
19.299748,263
19.302516,263
19.305284,258
19.308044,261
19.310812,262
19.313572,265
19.31634,263
19.319116,263
19.321888,261
19.324652,262
19.327432,262
19.330204,261
19.332972,264
19.335748,263
19.338516,261
19.341276,263
19.344052,266
19.346828,263
19.349604,263
19.352364,264
19.35514,264
19.357916,263
19.360676,264
19.363456,264
19.366228,261
19.369,262
19.371772,263
19.374548,263
19.377308,263
19.380084,261
19.38286,265
19.385628,263
19.388396,265
19.391172,263
19.393948,263
19.396724,261
19.399492,263
19.40226,261
19.405028,263
19.407796,263
19.410556,264
19.413324,263
19.416108,262
19.418876,264
19.421652,262
19.424412,261
19.427172,263
19.42994,263
19.432708,263
19.43548,263
19.438252,265
19.44102,263
19.44378,262
19.44654,262
19.449316,263
19.452092,264
19.454868,263
19.457644,263
19.460412,266
19.463184,263
19.465956,262
19.468732,265
19.471492,264
19.47426,263
19.477036,262
19.479804,264
19.482572,266
19.485348,263
19.488124,263
19.490888,260
19.493652,263
19.496424,265
19.499196,262
19.501972,264
19.504748,267
19.507524,262
19.510292,263
19.51306,263
19.515836,264
19.518604,259
19.521372,264
19.52414,263
19.526908,263
19.52966,264
19.53244,263
19.535212,262
19.537988,258
19.540756,262
19.543532,264
19.5463,263
19.549076,264
19.551844,263
19.55462,263
19.557392,265
19.560164,263
19.562932,261
19.5657,262
19.568472,257
19.571244,263
19.57402,266
19.576788,260
19.579556,262
19.582324,264
19.585096,261
19.587868,263
19.590644,263
19.593404,264
19.596172,262
19.598956,265
19.601732,266
19.604504,268
19.607276,262
19.610052,262
19.61282,264
19.615588,264
19.618364,256
19.621132,265
19.623908,264
19.626676,263
19.62944,262
19.632212,264
19.63498,265
19.637764,263
19.640532,264
19.643292,262
19.646076,264
19.64886,262
19.651632,268
19.654396,263
19.65718,264
19.659948,262
19.662716,264
19.665488,265
19.668252,264
19.67102,260
19.673796,262
19.676572,265
19.679332,263
19.682108,263
19.684884,263
19.687652,263
19.690424,263
19.693196,265
19.695964,264
19.698736,264
19.701508,260
19.704284,265
19.707052,264
19.709828,261
19.712604,263
19.71538,266
19.718156,262
19.720924,264
19.723692,260
19.726456,263
19.729212,264
19.731988,263
19.734764,263
19.737524,259
19.740284,262
19.743052,262
19.745832,265
19.748604,265
19.751372,264
19.75414,261
19.756908,264
19.759676,263
19.76244,263
19.765204,263
19.76798,262
19.770756,263
19.773524,264
19.776284,262
19.77906,263
19.781828,265
19.784596,263
19.787372,264
19.790148,265
19.792924,264
19.795684,263
19.798464,264
19.801228,262
19.804004,262
19.80678,259
19.809548,263
19.812308,265
19.815084,262
19.817852,261
19.82062,263
19.82338,263
19.826156,264
19.828924,263
19.831692,263
19.834472,264
19.837244,257
19.840028,266
19.842796,264
19.845556,264
19.848316,263
19.851076,264
19.85386,264
19.85662,265
19.859388,264
19.862156,261
19.864924,263
19.867696,263
19.870472,262
19.873236,264
19.876012,265
19.878772,263
19.88154,264
19.884308,263
19.887076,265
19.889852,266
19.89262,262
19.895388,263
19.898164,264
19.90094,263
19.903708,264
19.90648,262
19.909252,264
19.912028,263
19.9148,261
19.917572,267
19.920348,263
19.923116,264
19.925892,262
19.928668,263
19.931448,264
19.93422,263
19.936988,266
19.939764,258
19.942524,265
19.945284,263
19.94806,262
19.950836,263
19.953612,264
19.95638,266
19.959156,264
19.961928,265
19.9647,264
19.96748,264
19.970252,266
19.973012,261
19.975788,264
19.978548,260
19.981324,263
19.984092,263
19.986868,262
19.989636,260
19.992404,261
19.995172,264
19.99794,264
20.0007,266
20.00348,262
20.006244,266
20.00902,262
20.011788,263
20.014556,264
20.017316,264
20.020084,261
20.02286,264
20.025628,263
20.028388,264
20.031164,262
20.033948,263
20.036716,266
20.039488,264
20.04226,263
20.045028,263
20.047796,263
20.050572,263
20.05334,263
20.056116,264
20.058876,264
20.061644,264
20.064412,260
20.067188,263
20.069972,263
20.072748,262
20.075508,263
20.078284,264
20.08106,262
20.083828,264
20.086588,259
20.089356,265
20.092124,265
20.0949,263
20.097676,265
20.100448,265
20.103216,265
20.105988,266
20.108756,265
20.111524,265
20.114284,264
20.117052,264
20.119812,266
20.12258,268
20.125348,265
20.128124,266
20.130892,264
20.13366,264
20.136432,267
20.139196,266
20.141964,266
20.14474,264
20.147516,267
20.150288,266
20.15306,263
20.155836,264
20.158596,265
20.161364,267
20.16414,266
20.166908,265
20.169668,267
20.172448,264
20.17522,267
20.177996,268
20.180764,268
20.18354,267
20.1863,268
20.189076,263
20.191844,267
20.194612,268
20.197384,269
20.200156,267
20.202932,269
20.2057,269
20.208464,269
20.211244,268
20.21402,270
20.216796,268
20.219556,262
20.222324,271
20.225096,269
20.227868,269
20.230644,271
20.233404,268
20.236172,270
20.238948,274
20.241724,271
20.244496,272
20.247252,273
20.25002,272
20.252796,273
20.255564,274
20.258332,273
20.261108,275
20.263876,273
20.266644,274
20.269412,275
20.272184,274
20.274964,273
20.27774,274
20.280508,274
20.283268,272
20.286044,275
20.28882,276
20.291596,276
20.294356,277
20.297132,279
20.2999,278
20.302668,279
20.30544,277
20.308204,279
20.31098,279
20.313756,280
20.316524,279
20.319296,276
20.322068,280
20.324844,279
20.32762,280
20.330388,281
20.333164,281
20.335932,283
20.338708,281
20.34148,284
20.344252,285
20.347028,283
20.349804,284
20.352572,287
20.35534,286
20.358108,284
20.360892,285
20.36366,287
20.366428,286
20.369188,289
20.371964,286
20.374732,288
20.377504,285
20.380276,288
20.383052,288
20.385824,292
20.388596,289
20.391364,289
20.39414,287
20.396916,290
20.399692,291
20.402464,286
20.405228,292
20.408004,293
20.410788,294
20.413548,294
20.416316,296
20.419084,290
20.42186,298
20.424628,296
20.427404,298
20.43018,296
20.432952,297
20.435716,299
20.438496,298
20.44126,299
20.444036,299
20.446812,299
20.449588,301
20.45236,299
20.455132,300
20.4579,299
20.460668,302
20.46344,301
20.466212,305
20.46898,300
20.471748,303
20.474516,304
20.477284,305
20.480056,305
20.482828,307
20.485588,307
20.488356,307
20.491116,307
20.493884,306
20.496644,308
20.499404,308
20.502172,308
20.504948,308
20.507712,309
20.510472,308
20.513244,313
20.516012,311
20.518772,313
20.521548,313
20.524308,312
20.527084,312
20.52986,314
20.532636,316
20.535396,313
20.538164,310
20.54094,315
20.543708,317
20.546472,318
20.549244,318
20.552008,320
20.554792,320
20.557552,320
20.56032,322
20.563088,321
20.565856,321
20.568616,321
20.571376,321
20.574144,320
20.576924,322
20.579692,322
20.58246,324
20.585224,326
20.588,324
20.590764,328
20.59352,326
20.596288,326
20.599056,328
20.601816,330
20.604584,328
20.607352,330
20.610124,328
20.61288,332
20.615656,331
20.618424,327
20.621188,333
20.623964,332
20.626728,332
20.629492,335
20.632268,334
20.635032,335
20.637804,337
20.64056,335
20.643332,337
20.646096,333
20.648864,338
20.651632,340
20.6544,341
20.657176,342
20.659944,341
20.662716,342
20.665484,340
20.668248,346
20.671024,347
20.673792,340
20.67656,341
20.679336,342
20.682104,345
20.684876,343
20.687644,346
20.690408,346
20.693176,345
20.695936,347
20.698708,347
20.701476,346
20.704244,351
20.70702,349
20.709796,349
20.712552,350
20.71532,351
20.718096,351
20.720864,350
20.723624,351
20.7264,352
20.729176,352
20.731952,353
20.734712,356
20.737488,353
20.740248,358
20.743012,354
20.745776,355
20.748544,357
20.751316,359
20.754088,358
20.756856,360
20.759624,361
20.762384,357
20.76516,363
20.767932,374
20.770696,361
20.773472,364
20.776232,365
20.778992,366
20.781768,365
20.784536,369
20.787304,366
20.790072,369
20.792852,364
20.79562,369
20.798384,366
20.801164,369
20.803928,371
20.806696,369
20.809464,370
20.812224,372
20.814996,374
20.817756,373
20.82052,372
20.823264,377
20.826024,377
20.8288,381
20.831568,379
20.834336,376
20.837104,380
20.839876,379
20.84264,382
20.8454,381
20.848168,384
20.85094,384
20.853704,385
20.85648,388
20.859248,386
20.862024,386
20.864784,386
20.867556,388
20.870328,392
20.873104,390
20.875884,391
20.87866,388
20.881432,390
20.8842,390
20.886976,394
20.889744,394
20.892508,398
20.89528,394
20.898048,397
20.900828,396
20.903596,398
20.90636,398
20.909128,399
20.911896,400
20.914664,397
20.917432,402
20.920192,401
20.922964,402
20.925736,404
20.928508,408
20.931272,405
20.934052,407
20.936824,409
20.939596,408
20.942352,409
20.94512,411
20.947888,409
20.950656,409
20.953428,412
20.9562,413
20.958972,414
20.961744,414
20.964516,414
20.967272,416
20.970044,412
20.972808,415
20.97556,416
20.978328,417
20.981104,421
20.98388,419
20.98664,420
20.989412,419
20.992184,421
20.994952,420
20.997724,423
21.000496,425
21.003256,426
21.006036,425
21.0088,426
21.011564,428
21.014328,427
21.017104,426
21.019876,428
21.022624,426
21.025392,432
21.028172,432
21.030944,431
21.033696,433
21.036472,433
21.039236,435
21.042,435
21.044776,438
21.047528,435
21.050288,435
21.053064,436
21.055836,442
21.058608,442
21.06136,443
21.064136,441
21.066908,443
21.069668,444
21.072432,445
21.0752,446
21.07796,446
21.08074,447
21.083508,453
21.086272,448
21.089032,451
21.091808,451
21.094568,454
21.097328,450
21.100088,452
21.10286,454
21.105628,454
21.1084,456
21.111168,455
21.113928,455
21.116688,459
21.119472,457
21.122236,460
21.125,458
21.12778,462
21.130544,460
21.133304,462
21.13608,462
21.138852,465
21.1416,462
21.144368,464
21.147136,463
21.149904,465
21.152668,470
21.155448,468
21.158212,469
21.160992,467
21.16376,470
21.166528,471
21.169292,470
21.17206,469
21.174828,470
21.177588,473
21.180352,475
21.183124,474
21.1859,478
21.188672,480
21.191432,477
21.194212,478
21.196988,479
21.19976,479
21.202528,480
21.205308,479
21.208072,482
21.21084,481
21.213608,483
21.216376,483
21.219136,485
21.221912,486
21.224672,486
21.227448,489
21.230216,488
21.232988,489
21.235752,489
21.238512,490
21.241288,491
21.244048,492
21.246816,489
21.249584,491
21.252344,493
21.255112,495
21.257876,494
21.260644,494
21.263416,497
21.266176,497
21.268944,496
21.271704,497
21.27448,499
21.277252,499
21.280016,500
21.28278,501
21.285552,500
21.288312,502
21.291088,505
21.293856,504
21.296628,501
21.299384,505
21.302144,506
21.30492,506
21.30768,507
21.310456,508
21.31322,507
21.315992,507
21.31876,510
21.32152,509
21.324296,510
21.327064,513
21.329824,512
21.332592,513
21.33536,515
21.338136,516
21.340908,513
21.343676,516
21.346432,515
21.349204,518
21.351976,519
21.354744,522
21.357512,522
21.360284,520
21.36306,522
21.365832,520
21.368604,523
21.37138,525
21.374156,524
21.376932,524
21.379708,525
21.382488,526
21.385256,529
21.388036,529
21.390804,529
21.393564,527
21.396332,530
21.399108,533
21.401876,532
21.404644,548
21.407412,537
21.410188,535
21.412956,534
21.415724,537
21.418504,537
21.421268,537
21.424036,536
21.426804,539
21.42958,540
21.432352,539
21.435124,541
21.437908,540
21.440668,541
21.443428,541
21.446204,543
21.448964,542
21.451724,544
21.454504,544
21.457268,548
21.46004,546
21.462812,546
21.465588,550
21.468356,548
21.471116,548
21.473884,550
21.476652,551
21.479412,552
21.482196,553
21.484972,552
21.48774,552
21.490496,554
21.493268,557
21.496044,556
21.49882,557
21.501596,557
21.504372,557
21.507144,559
21.509916,558
21.512692,560
21.515464,559
21.518228,561
21.521004,563
21.523788,561
21.52656,564
21.529332,561
21.532108,566
21.534876,564
21.537644,564
21.540404,566
21.543172,568
21.54594,569
21.548708,568
21.55148,571
21.554252,567
21.55702,570
21.559796,572
21.562564,572
21.565332,575
21.568108,573
21.570892,575
21.573648,576
21.576412,575
21.579188,576
21.581956,576
21.584724,577
21.587488,577
21.590248,577
21.59302,580
21.5958,582
21.598564,581
21.601336,579
21.604108,583
21.606876,581
21.609644,581
21.612404,584
21.61518,584
21.617948,588
21.620716,584
21.623488,589
21.62626,586
21.629036,588
21.631804,588
21.63458,589
21.637348,588
21.640116,588
21.642884,591
21.645652,593
21.648424,590
21.651188,587
21.653972,590
21.65674,593
21.659512,592
21.662284,593
21.665068,595
21.667836,598
21.670612,597
21.673376,597
21.676148,598
21.678916,598
21.681692,597
21.684456,598
21.687228,601
21.690004,602
21.69278,601
21.695552,602
21.698308,601
21.701084,603
21.703868,603
21.706636,607
21.709404,607
21.71218,606
21.714952,608
21.717716,609
21.720488,609
21.723252,611
21.72602,613
21.728796,610
21.731564,612
21.734332,609
21.737108,616
21.739884,617
21.742656,615
21.745428,615
21.748204,616
21.750972,617
21.75374,616
21.75652,616
21.759292,620
21.762072,621
21.764844,621
21.767612,621
21.77038,618
21.773148,624
21.775916,625
21.778684,624
21.781456,624
21.784236,623
21.787012,625
21.789788,626
21.792548,631
21.795324,629
21.7981,631
21.80086,629
21.803636,625
21.806404,630
21.809176,632
21.811948,634
21.814716,632
21.817488,635
21.820252,639
21.823036,631
21.825804,638
21.828564,637
21.83134,639
21.834116,638
21.836884,638
21.839648,641
21.842416,642
21.845184,641
21.847952,644
21.850728,647
21.853504,638
21.856264,641
21.859032,644
21.861808,648
21.864568,647
21.867328,649
21.870096,650
21.872864,650
21.875632,651
21.8784,655
21.88118,654
21.883944,653
21.886704,653
21.889488,654
21.892248,655
21.895016,655
21.897784,657
21.900544,656
21.903304,657
21.90608,655
21.908848,660
21.911624,661
21.914396,659
21.917168,663
21.91994,663
21.922708,664
21.925484,663
21.928252,664
21.931024,666
21.933784,665
21.93656,667
21.939324,664
21.942088,668
21.944864,667
21.947632,671
21.9504,670
21.953168,672
21.955948,673
21.95872,674
21.961484,673
21.964256,672
21.967032,675
21.9698,673
21.972576,672
21.975352,674
21.978128,677
21.980896,677
21.983664,678
21.986436,677
21.989204,679
21.991976,679
21.994744,680
21.997508,679
22.00028,681
22.003048,682
22.005824,683
22.008584,682
22.01136,684
22.014136,685
22.016904,684
22.019664,685
22.022432,686
22.0252,686
22.027976,689
22.030752,688
22.03352,689
22.03628,689
22.03906,689
22.041824,689
22.044592,689
22.04736,691
22.050136,690
22.052912,692
22.055672,693
22.058448,694
22.061216,692
22.063984,694
22.06676,696
22.069532,693
22.072288,695
22.075056,694
22.077832,694
22.0806,695
22.08336,695
22.086128,697
22.088896,707
22.091664,698
22.094432,698
22.097208,700
22.099984,700
22.102752,695
22.105524,701
22.108296,701
22.111064,701
22.113832,700
22.1166,700
22.119368,702
22.122144,703
22.12492,700
22.12768,703
22.130448,704
22.133216,704
22.135976,712
22.138744,707
22.141524,703
22.14428,707
22.147048,705
22.149816,707
22.152592,708
22.15536,707
22.158128,706
22.160904,709
22.163672,706
22.16644,707
22.1692,710
22.171968,710
22.174744,710
22.177508,710
22.18028,710
22.18304,712
22.185808,712
22.188576,709
22.191336,712
22.194096,711
22.196872,713
22.199648,714
22.202424,713
22.205192,712
22.207976,714
22.210744,714
22.213508,712
22.216272,713
22.219048,717
22.221816,716
22.224592,715
22.22736,714
22.230128,715
22.232896,717
22.235672,717
22.23844,717
22.2412,719
22.243976,717
22.246752,714
22.249532,720
22.252288,718
22.255056,718
22.257832,719
22.260592,720
22.26336,721
22.266128,721
22.268904,716
22.271672,723
22.27444,721
22.2772,721
22.279968,721
22.282736,722
22.285504,723
22.288272,723
22.291048,722
22.293824,725
22.296592,724
22.299352,721
22.302128,725
22.304896,725
22.307664,725
22.310432,726
22.3132,726
22.31596,726
22.31872,726
22.321504,727
22.32428,728
22.327048,726
22.329824,729
22.332584,728
22.335352,730
22.338128,729
22.340904,730
22.343672,734
22.346448,730
22.349224,732
22.351992,732
22.35476,731
22.357536,732
22.360296,733
22.363072,733
22.36584,735
22.368608,735
22.371376,736
22.374148,736
22.37692,736
22.379688,734
22.382448,735
22.385224,739
22.387992,735
22.39076,738
22.393528,735
22.396308,738
22.399064,740
22.401832,739
22.4046,739
22.407372,741
22.410136,738
22.412912,741
22.415684,743
22.41846,741
22.421224,742
22.424,741
22.426768,744
22.429532,748
22.432296,744
22.435064,742
22.437832,735
22.4406,745
22.443376,746
22.446152,749
22.44892,748
22.451688,750
22.45446,745
22.457224,747
22.459992,749
22.462768,748
22.465544,747
22.468304,750
22.47108,749
22.473852,748
22.476608,752
22.479384,751
22.482152,753
22.48492,753
22.487696,753
22.490468,752
22.493232,753
22.496,751
22.498768,755
22.501528,756
22.504296,754
22.507064,760
22.509832,755
22.5126,756
